job,default,cons.price.idx,cons.conf.idx,euribor3m,y
4.0,0.0,93.994,-36.4,4.856,0
4.0,0.0,94.465,-41.8,4.864,0
2.0,0.0,92.893,-46.2,1.244,0
2.0,0.0,92.379,-29.8,0.773,0
3.0,0.0,93.994,-36.4,4.86,0
3.0,1.0,93.918,-42.7,4.961,0
5.0,0.0,92.201,-31.4,0.861,0
2.0,0.0,93.798,-40.4,4.912,0
4.0,0.0,93.444,-36.1,4.963,0
4.0,0.0,93.444,-36.1,4.964,0
1.0,0.0,92.893,-46.2,1.25,0
3.0,1.0,94.465,-41.8,4.961,0
3.0,0.0,92.893,-46.2,1.25,0
3.0,1.0,93.918,-42.7,4.961,0
10.0,0.0,93.2,-42.0,4.153,0
3.0,0.0,94.465,-41.8,4.959,0
11.0,0.0,93.876,-40.0,0.682,0
2.0,0.0,93.2,-42.0,4.021,0
3.0,1.0,93.994,-36.4,4.857,0
6.0,1.0,93.994,-36.4,4.857,0
5.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,93.918,-42.7,4.962,0
3.0,0.0,94.465,-41.8,4.864,0
4.0,0.0,93.2,-42.0,4.021,0
6.0,0.0,94.465,-41.8,4.959,0
1.0,0.0,94.465,-41.8,4.961,0
4.0,1.0,93.994,-36.4,4.855,0
4.0,0.0,92.201,-31.4,0.883,1
2.0,0.0,92.893,-46.2,1.266,0
1.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,93.075,-47.1,1.405,0
8.0,0.0,92.379,-29.8,0.788,1
8.0,0.0,93.994,-36.4,4.859,0
4.0,0.0,93.994,-36.4,4.857,0
1.0,0.0,92.893,-46.2,1.291,0
3.0,0.0,93.994,-36.4,4.856,0
2.0,0.0,92.893,-46.2,1.281,0
1.0,0.0,93.918,-42.7,4.96,0
4.0,0.0,93.994,-36.4,4.86,0
4.0,0.0,93.994,-36.4,4.864,0
2.0,0.0,93.994,-36.4,4.859,0
2.0,0.0,93.994,-36.4,4.859,0
6.0,1.0,94.465,-41.8,4.958,0
2.0,0.0,92.649,-30.1,0.714,0
2.0,0.0,93.918,-42.7,4.962,0
11.0,0.0,92.893,-46.2,1.266,0
3.0,0.0,93.444,-36.1,4.964,0
2.0,0.0,93.749,-34.6,0.645,0
6.0,0.0,93.918,-42.7,4.966,0
4.0,0.0,93.994,-36.4,4.86,0
2.0,0.0,94.465,-41.8,4.866,0
2.0,1.0,93.918,-42.7,4.963,0
2.0,0.0,93.2,-42.0,4.12,0
8.0,1.0,94.465,-41.8,4.865,0
3.0,1.0,93.444,-36.1,4.963,0
4.0,0.0,93.918,-42.7,4.962,0
4.0,0.0,93.444,-36.1,4.962,0
2.0,0.0,93.444,-36.1,4.967,0
3.0,0.0,93.075,-47.1,1.405,0
3.0,1.0,93.918,-42.7,4.958,0
4.0,0.0,93.075,-47.1,1.41,0
9.0,1.0,93.444,-36.1,4.968,0
1.0,0.0,94.465,-41.8,4.959,0
4.0,0.0,93.075,-47.1,1.365,0
2.0,0.0,93.918,-42.7,4.959,0
7.0,0.0,94.465,-41.8,4.961,0
4.0,0.0,94.199,-37.5,0.878,1
3.0,0.0,92.893,-46.2,1.25,0
8.0,0.0,93.2,-42.0,4.021,0
1.0,0.0,92.893,-46.2,1.25,0
2.0,0.0,92.893,-46.2,1.344,0
4.0,0.0,94.027,-38.3,0.9,1
2.0,0.0,94.465,-41.8,4.864,0
7.0,0.0,93.2,-42.0,4.153,0
2.0,0.0,93.444,-36.1,4.963,0
3.0,0.0,92.893,-46.2,1.344,1
3.0,1.0,93.994,-36.4,4.857,0
0.0,1.0,93.918,-42.7,4.957,0
4.0,0.0,93.2,-42.0,4.021,1
2.0,0.0,93.2,-42.0,4.076,0
3.0,0.0,93.994,-36.4,4.857,0
3.0,0.0,92.893,-46.2,1.327,0
3.0,1.0,92.893,-46.2,1.334,0
1.0,0.0,93.994,-36.4,4.855,1
10.0,0.0,93.075,-47.1,1.365,1
4.0,0.0,92.893,-46.2,1.299,0
3.0,0.0,94.465,-41.8,4.96,0
1.0,0.0,92.893,-46.2,1.281,0
2.0,0.0,93.918,-42.7,4.961,0
3.0,0.0,92.893,-46.2,1.313,0
0.0,0.0,93.444,-36.1,4.965,0
2.0,1.0,93.444,-36.1,4.966,0
5.0,1.0,94.465,-41.8,4.959,0
2.0,0.0,93.994,-36.4,4.857,0
3.0,1.0,93.444,-36.1,4.964,0
4.0,0.0,93.918,-42.7,4.963,0
2.0,0.0,93.075,-47.1,1.405,1
3.0,0.0,93.994,-36.4,4.855,0
2.0,0.0,92.379,-29.8,0.755,0
3.0,0.0,92.893,-46.2,1.334,0
2.0,0.0,93.994,-36.4,4.856,0
2.0,1.0,93.994,-36.4,4.857,0
1.0,0.0,93.918,-42.7,4.963,0
4.0,0.0,93.2,-42.0,4.153,0
4.0,0.0,93.444,-36.1,4.968,0
2.0,0.0,93.2,-42.0,4.076,1
4.0,0.0,93.918,-42.7,4.962,0
3.0,1.0,93.918,-42.7,4.962,0
5.0,1.0,94.199,-37.5,0.879,0
0.0,0.0,93.918,-42.7,4.962,0
1.0,0.0,93.994,-36.4,4.859,0
2.0,0.0,94.465,-41.8,4.961,1
3.0,0.0,92.893,-46.2,1.299,0
8.0,0.0,93.994,-36.4,4.859,0
3.0,0.0,93.2,-42.0,4.191,0
1.0,0.0,94.465,-41.8,4.959,0
6.0,0.0,93.876,-40.0,0.695,1
6.0,0.0,93.444,-36.1,4.966,0
4.0,0.0,93.2,-42.0,4.12,0
4.0,0.0,94.465,-41.8,4.961,0
2.0,0.0,93.918,-42.7,4.961,0
2.0,0.0,93.075,-47.1,1.498,0
0.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,94.465,-41.8,4.864,0
3.0,1.0,92.893,-46.2,1.344,0
3.0,1.0,92.893,-46.2,1.334,0
3.0,0.0,93.918,-42.7,4.96,0
3.0,0.0,93.075,-47.1,1.498,0
2.0,1.0,93.444,-36.1,4.962,0
4.0,0.0,92.893,-46.2,1.299,0
4.0,0.0,93.2,-42.0,4.076,0
7.0,0.0,93.918,-42.7,4.958,0
3.0,1.0,93.2,-42.0,4.153,0
7.0,0.0,93.918,-42.7,4.96,0
2.0,0.0,93.2,-42.0,4.153,0
3.0,1.0,93.994,-36.4,4.857,0
0.0,0.0,93.444,-36.1,4.965,0
0.0,0.0,93.444,-36.1,4.965,0
3.0,1.0,94.465,-41.8,4.864,1
3.0,1.0,93.994,-36.4,4.856,0
5.0,0.0,93.444,-36.1,4.964,0
8.0,0.0,92.893,-46.2,1.327,0
1.0,1.0,93.918,-42.7,4.96,0
2.0,0.0,92.379,-29.8,0.77,0
3.0,0.0,93.075,-47.1,1.483,1
9.0,1.0,93.918,-42.7,4.963,0
3.0,0.0,93.444,-36.1,4.965,0
4.0,0.0,92.893,-46.2,1.291,0
4.0,0.0,93.918,-42.7,4.96,0
5.0,1.0,93.994,-36.4,4.859,0
2.0,0.0,93.075,-47.1,1.405,0
3.0,0.0,93.994,-36.4,4.86,0
3.0,0.0,93.2,-42.0,4.153,0
7.0,0.0,93.918,-42.7,4.968,1
2.0,0.0,93.918,-42.7,4.968,0
4.0,1.0,93.994,-36.4,4.855,0
1.0,0.0,94.601,-49.5,1.016,1
6.0,0.0,92.893,-46.2,1.299,1
1.0,0.0,94.601,-49.5,0.977,1
2.0,0.0,93.2,-42.0,4.153,0
2.0,0.0,93.2,-42.0,4.021,0
2.0,0.0,93.444,-36.1,4.965,0
3.0,0.0,94.199,-37.5,0.878,0
7.0,0.0,92.893,-46.2,1.354,0
4.0,0.0,93.2,-42.0,4.153,0
2.0,0.0,93.444,-36.1,4.97,0
2.0,1.0,93.918,-42.7,4.962,0
3.0,0.0,92.893,-46.2,1.266,0
6.0,0.0,93.994,-36.4,4.857,0
3.0,0.0,93.918,-42.7,4.962,0
7.0,0.0,94.199,-37.5,0.879,1
3.0,1.0,94.465,-41.8,4.864,0
3.0,0.0,92.649,-30.1,0.714,0
3.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,93.444,-36.1,4.965,0
1.0,0.0,93.075,-47.1,1.435,0
2.0,0.0,93.994,-36.4,4.857,0
2.0,1.0,93.994,-36.4,4.857,0
3.0,0.0,93.994,-36.4,4.86,0
4.0,0.0,93.444,-36.1,4.97,0
7.0,0.0,93.2,-42.0,4.076,0
1.0,0.0,93.994,-36.4,4.859,0
3.0,0.0,92.893,-46.2,1.354,0
3.0,1.0,93.444,-36.1,4.965,0
1.0,0.0,92.893,-46.2,1.291,0
1.0,0.0,92.893,-46.2,1.266,0
3.0,0.0,93.918,-42.7,4.963,0
2.0,0.0,93.369,-34.8,0.652,1
3.0,0.0,93.994,-36.4,4.858,0
6.0,0.0,93.2,-42.0,4.021,0
4.0,0.0,93.075,-47.1,1.405,0
4.0,0.0,93.994,-36.4,4.859,0
2.0,0.0,93.075,-47.1,1.479,0
2.0,0.0,92.893,-46.2,1.344,0
2.0,0.0,94.465,-41.8,4.961,0
3.0,1.0,93.918,-42.7,4.966,0
11.0,0.0,92.963,-40.8,1.26,1
8.0,0.0,93.994,-36.4,4.857,0
3.0,0.0,93.075,-47.1,1.365,1
3.0,0.0,93.444,-36.1,4.965,0
4.0,0.0,93.444,-36.1,4.964,0
2.0,0.0,93.918,-42.7,4.962,0
1.0,0.0,94.465,-41.8,4.865,0
3.0,1.0,93.444,-36.1,4.966,0
6.0,0.0,93.994,-36.4,4.856,0
6.0,0.0,93.2,-42.0,4.021,0
3.0,0.0,93.918,-42.7,4.96,0
4.0,0.0,92.893,-46.2,1.25,0
2.0,0.0,93.444,-36.1,4.963,0
10.0,1.0,94.465,-41.8,4.865,0
3.0,0.0,92.893,-46.2,1.327,0
6.0,0.0,93.075,-47.1,1.405,0
4.0,0.0,92.893,-46.2,1.266,0
8.0,0.0,93.918,-42.7,4.962,0
6.0,0.0,93.444,-36.1,4.965,0
5.0,0.0,94.465,-41.8,4.962,1
7.0,0.0,93.994,-36.4,4.864,0
7.0,0.0,93.994,-36.4,4.857,0
8.0,1.0,92.893,-46.2,1.25,0
2.0,0.0,93.075,-47.1,1.405,0
2.0,0.0,93.994,-36.4,4.857,0
1.0,0.0,92.893,-46.2,1.291,0
3.0,0.0,94.465,-41.8,4.959,0
6.0,0.0,93.994,-36.4,4.855,0
2.0,0.0,93.749,-34.6,0.646,0
2.0,0.0,92.893,-46.2,1.266,0
1.0,0.0,93.918,-42.7,4.957,0
2.0,1.0,93.994,-36.4,4.856,0
7.0,0.0,92.963,-40.8,1.26,1
4.0,0.0,93.2,-42.0,4.191,0
2.0,0.0,93.2,-42.0,4.191,0
2.0,1.0,93.444,-36.1,4.965,0
6.0,0.0,93.918,-42.7,4.968,0
2.0,0.0,93.444,-36.1,4.97,0
4.0,0.0,93.994,-36.4,4.857,1
3.0,0.0,92.893,-46.2,1.281,0
3.0,0.0,93.444,-36.1,4.967,0
1.0,1.0,93.444,-36.1,4.963,0
4.0,0.0,93.918,-42.7,4.963,1
3.0,0.0,92.713,-33.0,0.72,0
4.0,0.0,94.215,-40.3,0.876,0
1.0,0.0,93.2,-42.0,4.076,0
0.0,1.0,92.893,-46.2,1.291,0
4.0,0.0,93.2,-42.0,4.076,0
2.0,0.0,93.075,-47.1,1.423,1
2.0,0.0,94.055,-39.8,0.737,1
4.0,0.0,93.444,-36.1,4.965,0
1.0,0.0,94.465,-41.8,4.959,0
2.0,0.0,93.994,-36.4,4.857,0
10.0,0.0,93.918,-42.7,4.961,0
1.0,0.0,92.893,-46.2,1.334,0
4.0,0.0,92.893,-46.2,1.334,0
3.0,0.0,94.465,-41.8,4.866,0
4.0,0.0,92.379,-29.8,0.803,0
1.0,0.0,93.2,-42.0,4.191,0
3.0,1.0,93.918,-42.7,4.962,0
5.0,1.0,93.918,-42.7,4.962,0
4.0,0.0,92.963,-40.8,1.26,1
6.0,0.0,93.444,-36.1,4.965,0
2.0,0.0,93.918,-42.7,4.961,0
0.0,1.0,93.918,-42.7,4.961,0
4.0,0.0,92.893,-46.2,1.281,0
2.0,1.0,94.465,-41.8,4.959,0
2.0,1.0,93.444,-36.1,4.963,0
4.0,0.0,94.601,-49.5,0.977,0
2.0,1.0,94.465,-41.8,4.865,0
8.0,0.0,93.994,-36.4,4.858,0
2.0,1.0,92.893,-46.2,1.264,0
4.0,0.0,93.444,-36.1,4.965,0
2.0,0.0,93.994,-36.4,4.857,0
0.0,1.0,93.994,-36.4,4.864,0
6.0,0.0,93.918,-42.7,4.955,0
7.0,0.0,93.2,-42.0,4.191,0
3.0,0.0,93.918,-42.7,4.962,0
3.0,0.0,93.444,-36.1,4.964,0
2.0,1.0,93.444,-36.1,4.967,0
2.0,0.0,92.963,-40.8,1.26,0
2.0,0.0,93.075,-47.1,1.445,1
2.0,0.0,94.465,-41.8,4.958,0
2.0,0.0,94.465,-41.8,4.866,0
6.0,0.0,93.444,-36.1,4.967,0
6.0,0.0,93.918,-42.7,4.962,0
2.0,1.0,93.994,-36.4,4.86,0
3.0,0.0,92.893,-46.2,1.327,0
4.0,0.0,93.444,-36.1,4.964,0
2.0,0.0,93.994,-36.4,4.858,0
6.0,0.0,92.963,-40.8,1.266,0
3.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,93.994,-36.4,4.856,0
4.0,0.0,93.918,-42.7,4.958,0
2.0,0.0,93.444,-36.1,4.964,0
6.0,0.0,92.843,-50.0,1.548,1
3.0,0.0,92.893,-46.2,1.266,1
5.0,0.0,94.601,-49.5,0.993,0
4.0,0.0,94.199,-37.5,0.879,1
2.0,0.0,93.444,-36.1,4.97,0
2.0,0.0,93.918,-42.7,4.957,0
3.0,0.0,94.465,-41.8,4.96,0
10.0,0.0,94.027,-38.3,0.898,1
7.0,0.0,92.893,-46.2,1.281,0
1.0,0.0,93.918,-42.7,4.963,0
0.0,0.0,92.843,-50.0,1.531,0
4.0,0.0,93.994,-36.4,4.855,0
6.0,0.0,93.918,-42.7,4.963,0
0.0,1.0,93.918,-42.7,4.96,0
1.0,0.0,92.893,-46.2,1.299,0
4.0,0.0,93.444,-36.1,4.963,0
2.0,0.0,92.893,-46.2,1.266,0
2.0,0.0,93.2,-42.0,4.153,0
10.0,0.0,93.2,-42.0,4.021,0
4.0,0.0,94.465,-41.8,4.961,0
11.0,0.0,93.918,-42.7,4.963,0
2.0,1.0,92.379,-29.8,0.768,1
3.0,1.0,93.918,-42.7,4.962,0
9.0,1.0,93.994,-36.4,4.855,0
2.0,0.0,93.444,-36.1,4.964,0
4.0,0.0,93.918,-42.7,4.962,0
11.0,0.0,94.199,-37.5,0.879,1
3.0,0.0,92.893,-46.2,1.281,0
1.0,0.0,92.893,-46.2,1.327,0
2.0,0.0,92.893,-46.2,1.327,0
3.0,0.0,93.2,-42.0,4.153,0
2.0,0.0,94.465,-41.8,4.959,0
2.0,0.0,92.201,-31.4,0.879,1
2.0,0.0,94.465,-41.8,4.967,0
4.0,0.0,94.465,-41.8,4.961,0
2.0,0.0,93.918,-42.7,4.961,0
3.0,0.0,93.444,-36.1,4.963,0
1.0,0.0,92.893,-46.2,1.334,0
4.0,0.0,93.444,-36.1,4.966,1
3.0,1.0,93.918,-42.7,4.961,1
8.0,0.0,93.918,-42.7,4.962,0
2.0,0.0,93.918,-42.7,4.962,0
8.0,0.0,93.2,-42.0,4.021,0
2.0,0.0,93.994,-36.4,4.858,0
2.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,94.199,-37.5,0.879,1
2.0,0.0,93.444,-36.1,4.965,0
2.0,0.0,93.918,-42.7,4.956,0
0.0,0.0,93.918,-42.7,4.957,0
2.0,0.0,92.963,-40.8,1.262,0
3.0,1.0,93.918,-42.7,4.96,0
4.0,1.0,93.918,-42.7,4.968,0
6.0,1.0,94.465,-41.8,4.96,0
3.0,0.0,92.893,-46.2,1.291,0
4.0,0.0,92.893,-46.2,1.264,0
7.0,0.0,93.2,-42.0,4.076,0
2.0,0.0,94.465,-41.8,4.864,0
2.0,0.0,93.444,-36.1,4.966,0
3.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,92.893,-46.2,1.264,0
3.0,0.0,93.994,-36.4,4.86,0
6.0,1.0,92.893,-46.2,1.299,0
1.0,1.0,93.994,-36.4,4.86,0
6.0,0.0,93.444,-36.1,4.966,0
2.0,0.0,92.893,-46.2,1.344,0
1.0,1.0,92.893,-46.2,1.244,1
0.0,0.0,93.918,-42.7,4.957,0
4.0,0.0,93.994,-36.4,4.855,0
4.0,0.0,94.465,-41.8,4.962,0
1.0,0.0,93.994,-36.4,4.859,0
6.0,0.0,93.994,-36.4,4.857,0
0.0,0.0,92.201,-31.4,0.843,0
2.0,0.0,92.893,-46.2,1.25,0
8.0,1.0,94.465,-41.8,4.961,0
4.0,0.0,93.994,-36.4,4.857,0
3.0,0.0,92.893,-46.2,1.344,0
3.0,0.0,92.893,-46.2,1.25,0
3.0,0.0,93.994,-36.4,4.86,0
3.0,0.0,93.075,-47.1,1.41,0
3.0,0.0,93.2,-42.0,4.153,0
2.0,0.0,92.893,-46.2,1.334,0
7.0,0.0,93.444,-36.1,4.963,0
0.0,0.0,93.994,-36.4,4.857,0
3.0,1.0,93.918,-42.7,4.962,0
4.0,0.0,92.963,-40.8,1.262,1
2.0,0.0,93.918,-42.7,4.96,0
4.0,0.0,93.2,-42.0,4.076,0
1.0,0.0,93.918,-42.7,4.963,0
4.0,0.0,94.465,-41.8,4.961,0
3.0,0.0,92.431,-26.9,0.739,0
11.0,0.0,94.027,-38.3,0.898,0
3.0,1.0,93.994,-36.4,4.857,0
3.0,0.0,94.465,-41.8,4.959,0
10.0,0.0,93.2,-42.0,4.191,0
2.0,0.0,92.893,-46.2,1.266,0
2.0,0.0,94.465,-41.8,4.961,0
2.0,0.0,93.444,-36.1,4.964,1
6.0,1.0,92.893,-46.2,1.334,0
2.0,0.0,92.893,-46.2,1.344,0
4.0,0.0,93.994,-36.4,4.858,0
9.0,1.0,93.444,-36.1,4.962,0
6.0,0.0,93.918,-42.7,4.961,0
3.0,1.0,93.918,-42.7,4.962,0
8.0,0.0,93.994,-36.4,4.858,0
8.0,0.0,93.918,-42.7,4.963,1
1.0,0.0,93.994,-36.4,4.857,0
0.0,1.0,93.994,-36.4,4.857,0
4.0,0.0,92.893,-46.2,1.25,1
10.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,94.465,-41.8,4.959,0
10.0,0.0,92.963,-40.8,1.266,1
3.0,0.0,92.893,-46.2,1.266,0
4.0,0.0,93.994,-36.4,4.857,0
1.0,0.0,94.215,-40.3,0.835,1
4.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,94.465,-41.8,4.961,0
3.0,0.0,93.075,-47.1,1.405,0
2.0,0.0,93.994,-36.4,4.86,0
2.0,0.0,93.444,-36.1,4.963,0
4.0,0.0,93.075,-47.1,1.405,0
0.0,0.0,93.994,-36.4,4.856,0
2.0,0.0,93.918,-42.7,4.957,0
6.0,1.0,94.465,-41.8,4.961,0
3.0,1.0,93.994,-36.4,4.855,0
8.0,1.0,93.2,-42.0,4.153,0
2.0,0.0,92.963,-40.8,1.262,0
7.0,0.0,92.379,-29.8,0.768,1
4.0,1.0,94.465,-41.8,4.961,0
4.0,0.0,93.2,-42.0,4.153,0
4.0,0.0,92.893,-46.2,1.299,0
11.0,0.0,92.431,-26.9,0.73,1
3.0,0.0,93.918,-42.7,4.961,0
2.0,0.0,92.893,-46.2,1.25,0
3.0,0.0,92.201,-31.4,0.884,0
10.0,0.0,92.893,-46.2,1.281,0
1.0,0.0,92.893,-46.2,1.244,0
5.0,0.0,93.749,-34.6,0.64,0
6.0,1.0,93.075,-47.1,1.466,1
2.0,0.0,93.918,-42.7,4.961,0
2.0,0.0,93.918,-42.7,4.957,0
3.0,0.0,93.918,-42.7,4.961,0
2.0,1.0,93.918,-42.7,4.961,0
3.0,0.0,93.075,-47.1,1.405,0
2.0,0.0,92.893,-46.2,1.266,0
3.0,0.0,93.994,-36.4,4.86,0
4.0,0.0,92.893,-46.2,1.299,0
2.0,0.0,92.893,-46.2,1.291,0
2.0,0.0,94.199,-37.5,0.88,0
2.0,0.0,92.963,-40.8,1.26,0
10.0,0.0,92.893,-46.2,1.313,0
2.0,0.0,93.444,-36.1,4.964,0
4.0,0.0,93.2,-42.0,4.021,0
6.0,0.0,93.2,-42.0,4.153,0
2.0,0.0,92.713,-33.0,0.708,1
10.0,1.0,94.465,-41.8,4.866,0
3.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,93.994,-36.4,4.864,0
2.0,0.0,94.465,-41.8,4.967,0
4.0,0.0,94.465,-41.8,4.961,0
2.0,0.0,92.893,-46.2,1.344,0
2.0,0.0,93.075,-47.1,1.479,0
4.0,0.0,93.994,-36.4,4.857,0
4.0,1.0,93.444,-36.1,4.966,0
1.0,0.0,93.918,-42.7,4.968,0
2.0,0.0,94.767,-50.8,1.05,1
4.0,0.0,93.444,-36.1,4.966,1
4.0,0.0,93.075,-47.1,1.405,0
10.0,0.0,92.893,-46.2,1.25,0
6.0,0.0,93.918,-42.7,4.96,0
5.0,1.0,94.465,-41.8,4.959,0
3.0,1.0,94.465,-41.8,4.959,0
4.0,0.0,94.215,-40.3,0.827,1
3.0,1.0,93.994,-36.4,4.86,0
8.0,0.0,92.893,-46.2,1.25,0
4.0,0.0,94.767,-50.8,1.048,0
4.0,0.0,92.893,-46.2,1.25,0
3.0,0.0,92.893,-46.2,1.266,0
0.0,1.0,93.994,-36.4,4.857,0
11.0,0.0,93.994,-36.4,4.86,0
2.0,0.0,93.444,-36.1,4.965,0
4.0,0.0,93.444,-36.1,4.964,0
1.0,0.0,93.918,-42.7,4.968,0
5.0,0.0,92.379,-29.8,0.741,0
4.0,0.0,94.465,-41.8,4.967,0
4.0,0.0,93.994,-36.4,4.857,0
3.0,0.0,93.444,-36.1,4.965,0
4.0,0.0,93.2,-42.0,4.021,0
5.0,0.0,94.199,-37.5,0.879,1
10.0,0.0,93.798,-40.4,4.86,1
7.0,0.0,93.918,-42.7,4.961,0
3.0,0.0,92.893,-46.2,1.266,0
2.0,0.0,93.918,-42.7,4.968,0
5.0,0.0,93.2,-42.0,4.191,0
3.0,0.0,94.465,-41.8,4.864,0
4.0,0.0,94.465,-41.8,4.958,0
4.0,0.0,93.075,-47.1,1.405,0
3.0,0.0,92.893,-46.2,1.299,0
2.0,0.0,93.994,-36.4,4.858,0
2.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,93.798,-40.4,4.936,1
2.0,0.0,94.465,-41.8,4.96,0
11.0,0.0,93.918,-42.7,4.958,0
3.0,0.0,93.075,-47.1,1.466,0
7.0,1.0,93.918,-42.7,4.961,0
3.0,0.0,92.893,-46.2,1.327,0
0.0,0.0,93.918,-42.7,4.957,0
2.0,0.0,93.994,-36.4,4.857,0
5.0,0.0,93.444,-36.1,4.963,0
2.0,0.0,94.465,-41.8,4.865,1
3.0,0.0,92.893,-46.2,1.281,0
4.0,0.0,93.444,-36.1,4.965,0
2.0,0.0,92.431,-26.9,0.74,0
5.0,0.0,93.444,-36.1,4.964,0
4.0,0.0,92.201,-31.4,0.881,0
5.0,0.0,93.876,-40.0,0.697,1
2.0,0.0,92.713,-33.0,0.71,0
2.0,0.0,92.893,-46.2,1.313,0
1.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,93.075,-47.1,1.423,0
6.0,0.0,93.994,-36.4,4.859,0
3.0,0.0,93.444,-36.1,4.97,0
10.0,1.0,92.893,-46.2,1.344,0
3.0,0.0,92.893,-46.2,1.344,0
3.0,1.0,93.075,-47.1,1.423,0
0.0,0.0,93.994,-36.4,4.858,0
2.0,0.0,93.994,-36.4,4.857,0
3.0,0.0,93.918,-42.7,4.96,0
4.0,1.0,93.075,-47.1,1.405,0
2.0,0.0,92.893,-46.2,1.291,0
7.0,1.0,93.994,-36.4,4.857,0
3.0,1.0,94.465,-41.8,4.96,0
3.0,0.0,92.893,-46.2,1.266,0
2.0,0.0,92.843,-50.0,1.52,1
1.0,0.0,93.075,-47.1,1.405,0
5.0,0.0,93.2,-42.0,4.076,0
3.0,0.0,93.075,-47.1,1.445,0
1.0,0.0,93.2,-42.0,4.076,0
2.0,0.0,93.2,-42.0,4.12,0
7.0,1.0,94.465,-41.8,4.866,0
3.0,0.0,93.994,-36.4,4.859,0
4.0,0.0,94.465,-41.8,4.961,0
2.0,0.0,93.444,-36.1,4.966,0
1.0,0.0,94.601,-49.5,1.045,0
4.0,0.0,93.994,-36.4,4.857,0
2.0,1.0,93.994,-36.4,4.857,0
3.0,0.0,92.893,-46.2,1.334,0
2.0,0.0,92.893,-46.2,1.244,0
3.0,1.0,92.893,-46.2,1.299,0
6.0,1.0,93.994,-36.4,4.86,0
4.0,0.0,93.075,-47.1,1.415,0
3.0,0.0,92.649,-30.1,0.715,1
2.0,0.0,93.075,-47.1,1.405,1
3.0,0.0,93.994,-36.4,4.857,0
1.0,0.0,92.893,-46.2,1.266,1
3.0,1.0,93.075,-47.1,1.405,0
2.0,0.0,93.994,-36.4,4.86,0
6.0,0.0,93.444,-36.1,4.965,0
4.0,0.0,94.601,-49.5,0.942,0
3.0,1.0,93.994,-36.4,4.857,0
6.0,1.0,94.465,-41.8,4.959,0
3.0,1.0,93.994,-36.4,4.857,0
2.0,0.0,93.444,-36.1,4.963,0
3.0,1.0,93.994,-36.4,4.86,0
2.0,0.0,93.444,-36.1,4.965,1
2.0,1.0,93.444,-36.1,4.968,0
2.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,93.2,-42.0,4.12,0
4.0,0.0,92.201,-31.4,0.883,0
1.0,0.0,93.918,-42.7,4.962,0
3.0,1.0,93.994,-36.4,4.86,0
1.0,0.0,92.893,-46.2,1.299,0
3.0,1.0,93.994,-36.4,4.864,0
4.0,0.0,93.2,-42.0,4.153,0
5.0,0.0,93.994,-36.4,4.855,0
2.0,0.0,93.444,-36.1,4.964,0
5.0,0.0,92.963,-40.8,1.215,0
2.0,1.0,92.893,-46.2,1.354,0
4.0,0.0,93.994,-36.4,4.855,0
9.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,93.075,-47.1,1.405,0
2.0,1.0,94.465,-41.8,4.961,0
2.0,0.0,92.893,-46.2,1.327,0
0.0,0.0,93.2,-42.0,4.021,0
2.0,0.0,94.465,-41.8,4.866,0
2.0,0.0,93.369,-34.8,0.643,0
11.0,0.0,94.465,-41.8,4.961,0
4.0,0.0,93.918,-42.7,4.963,0
3.0,0.0,94.465,-41.8,4.866,0
2.0,0.0,93.918,-42.7,4.958,0
5.0,0.0,92.843,-50.0,1.663,1
2.0,0.0,93.918,-42.7,4.962,0
1.0,1.0,93.444,-36.1,4.968,0
3.0,0.0,94.465,-41.8,4.96,0
2.0,0.0,93.994,-36.4,4.857,0
3.0,0.0,93.2,-42.0,4.076,0
2.0,0.0,94.465,-41.8,4.864,0
3.0,0.0,94.465,-41.8,4.864,0
6.0,0.0,93.444,-36.1,4.964,0
1.0,1.0,93.2,-42.0,4.076,0
4.0,0.0,93.918,-42.7,4.962,0
3.0,0.0,94.465,-41.8,4.959,0
1.0,0.0,93.2,-42.0,4.153,0
4.0,0.0,93.994,-36.4,4.857,0
1.0,0.0,92.893,-46.2,1.281,1
3.0,1.0,94.465,-41.8,4.958,0
1.0,0.0,93.994,-36.4,4.864,1
2.0,0.0,93.2,-42.0,4.021,1
0.0,0.0,93.369,-34.8,0.635,1
1.0,1.0,93.994,-36.4,4.86,0
4.0,0.0,93.994,-36.4,4.857,0
1.0,0.0,93.444,-36.1,4.968,0
4.0,0.0,92.893,-46.2,1.344,0
2.0,0.0,92.963,-40.8,1.266,1
5.0,0.0,92.649,-30.1,0.715,1
2.0,0.0,93.994,-36.4,4.86,0
3.0,0.0,93.918,-42.7,4.961,0
